8433,8936,idiotizm
8434,8937,idiotski
8434,8937,idiotski
8435,8938,idol
8435,8938,idol
8436,8939,Bóžnik
8436,8939,Bóžnik
8437,8940,Doprědka
8437,8940,Doprědka
8438,8941,Slědk górjej
8438,8941,Slědk górjej
8439,8942,Źiśo
8439,8942,Źiśo
8440,8943,Jehlička
8440,8943,Jehlička
8441,8944,Iglasty lěs
8441,8944,Iglasty lěs
8442,8945,Jeglinowe
8442,8945,Jeglinowe
8443,8946,Jehlička
8443,8946,Jehlička
8444,8947,iglu
8444,8947,iglu
8445,8948,Njewěda
8445,8948,Njewěda
8446,8949,"Ignorěrowaś, zanjeroźowaś (njeźiwaś)"
8446,8949,"Ignorěrowaś, zanjeroźowaś (njeźiwaś)"
8447,8950,jarmo
8447,8950,jarmo
8448,8951,Graśe
8448,8951,Graśe
8449,8952,"grajaŕ, grajaŕ"
8449,8952,"grajaŕ, grajaŕ"
8450,8953,"grajaŕ, grajaŕ"
8450,8953,"grajaŕ, grajaŕ"
8450,8954,Grajka
8450,8954,Grajka
8451,8955,Grajna kórta
8451,8955,Grajna kórta
8452,8956,rolu graś
8452,8956,Graj rolu
8453,8957,Graśe
8453,8957,Graśe
8454,8958,pismik Y
8454,8958,pismik Y
8455,8959,grajkanišćo
8455,8959,grajkanišćo
8456,8960,Grajkajucy
8456,8960,Grajkajucy
8457,8961,Iguana
8457,8961,Iguana
8458,8962,"Hegumen, abt (ortodoksnego kloštarja)"
8458,8962,"Hegumen, abt (ortodoksnego kloštarja)"
8459,8963,"abatisa (ortodoksnego kloštarja), maś wuša"
8459,8963,"abatisa (ortodoksnego kloštarja), maś wuša"
8460,8964,Štycak
8460,8964,Štycak
8461,8965,Štycak
8461,8965,Štycak
8462,8966,ikona
8462,8966,ikona
8463,8967,ikoniski
8463,8967,ikoniski
8464,8968,Wótwórjenje
8464,8968,Wótwórjenje
8465,8969,"glina, błot, glina"
8465,8969,"glina, błot, glina"
8466,8970,pak ... abo ...
8466,8970,pak ... abo ...
8467,8971,resp.
8467,8971,resp.
8468,8972,Illinois
8468,8972,Illinois
8469,8973,Ilirski
8469,8973,Ilirski
8470,8974,Ilirizm
8470,8974,Ilirizm
8471,8975,brest
8471,8975,brest
8472,8976,"glinate, glinjane, glinowe"
8472,8976,"glinate, glinjane, glinowe"
8473,8977,Ilustrěrowanje
8473,8977,Ilustrěrowanje
8474,8978,Ilustruj
8474,8978,Ilustruj
8475,8979,Iluzija
8475,8979,Iluzija
8476,8980,Iluzionist
8476,8980,Iluzionist
8477,8981,iluzorne
8477,8981,iluzorne
8478,8982,Naźejam se
8478,8982,Naźejam se
8479,8983,ingwer
8479,8983,ingwer
8480,8984,apelacija
8480,8984,apelacija
8480,8985,Mě
8480,8985,Mě
8481,8986,Mjeniny
8481,8986,Mjeniny
8482,8987,nominatiw
8482,8987,nominatiw
8483,8988,"swójstwo, wobsejźeństwo"
8483,8988,"swójstwo, wobsejźeństwo"
8484,8989,substantiw
8484,8989,substantiw
8484,8990,Namesake
8484,8990,Namesake
8485,8991,"Rozmjej,"
8485,8991,"Rozmjej,"
8486,8992,Mjenjowy rum
8486,8992,Mjenjowy rum
8487,8993,Mě
8487,8993,Mě
8488,8994,"Wołanje, mě"
8488,8994,"Wołanje, mě"
8489,8995,Zaběrajśo se z
8489,8995,Zaběrajśo se z
8490,8996,"To groni, mysli"
8490,8996,"To groni, mysli"
8491,8997,"To groni, mysli"
8491,8997,"To groni, mysli"
8492,8998,Naźeja
8492,8998,Naźeja
8493,8999,Mějśo nos za sćo.
8493,8999,Mějśo nos za sćo.
8494,9000,Buźćo pšawje
8494,9000,Buźćo pšawje
8495,9001,Cyń zmysł
8495,9001,Cyń zmysł
8496,9002,Materija
8496,9002,Materija
8497,9003,Materija
8497,9003,Materija
8498,9004,Woblutowanje
8498,9004,Woblutowanje
8499,9005,"musy, musaś"
8499,9005,"musy, musaś"
8500,9006,"měś, wobsejźeś, wobsejźeś"
8500,9006,"měś, wobsejźeś, wobsejźeś"
8501,9007,Pśidrogowanje
8501,9007,Pśidrogowanje
8502,9008,Imigrant
8502,9008,Imigrant
8503,9009,imigrěrowaś
8503,9009,imigrěrowaś
8504,9010,Napódobnjenje
8504,9010,Napódobnjenje
8505,9011,imitěrowaś
8505,9011,imitěrowaś
8506,9012,Imperatiw
8506,9012,Imperatiw
8507,9013,kejžor
8507,9013,kejžor
8508,9014,kejžorka
8508,9014,kejžorka
8509,9015,Imperfekt
8509,9015,Imperfekt
8510,9016,imperialistiski
8510,9016,imperialist
8511,9017,imperialism
8511,9017,imperialism
8512,9018,empire
8512,9018,empire
8513,9019,implant
8513,9019,implant
8514,9020,impress
8514,9020,impress
8515,9021,impressive
8515,9021,impressive
8516,9022,import
8516,9022,import
8517,9023,import
8517,9023,import
8518,9024,impotence (erectile dysfunction)
8518,9024,impotence (erectile dysfunction)
8519,9025,impotent
8519,9025,impotent
8520,9026,impotent
8520,9026,impotentny
8521,9027,"improwizacija, improwizacija"
8521,9027,"improwizacija, improwizacija"
8522,9028,"Improwizěrowaś, improwizěrowaś"
8522,9028,"Improwizěrowaś, improwizěrowaś"
8523,9029,"impuls, impetus"
8523,9029,"impuls, impetus"
8524,9030,impulsiwny
8524,9030,impulsiwny
8525,9031,"impuls, puls, impuls"
8525,9031,"impuls, puls, impuls"
8526,9032,Bogate
8526,9032,Bogate
8527,9033,Imunita
8527,9033,Imunita
8528,9034,Imuny
8528,9034,Imuny
8529,9035,Wobsejźeństwo
8529,9035,Wobsejźeństwo
8530,9036,"howac, howacej"
8530,9036,"howac, howacej"
8531,9037,"Howac, na hynakšu wašnju"
8531,9037,"Howac, na hynakšu wašnju"
8532,9038,Druga družyna
8532,9038,Druga družyna
8533,9039,"Hynźi, něźi hynźi"
8533,9039,"Hynźi, něźi hynźi"
8534,9040,Wuznawanje
8534,9040,Wuznawanje
8535,9041,incest
8535,9041,incest
8536,9042,tšojenje
8536,9042,tšojenje
8537,9043,Indus
8537,9043,Indus
8538,9044,"Hynźi, něźi hynźi"
8538,9044,"Hynźi, něźi hynźi"
8539,9045,Register
8539,9045,Register
8540,9046,Indigo
8540,9046,Indigo
8541,9047,Indiska
8541,9047,Indiska
8542,9048,Indian (US)
8542,9048,Indian (US)
8543,9049,"Indian (US, žeńska)"
8543,9049,"Indian (US, žeńska)"
8544,9050,Indian (US)
8544,9050,Indian (US)
8545,9051,Indian (z Indiskeje)
8545,9051,Indian (z Indiskeje)
8546,9052,"Indian (z Indiskeje, žeńska)"
8546,9052,"Indian (z Indiskeje, žeńska)"
8547,9053,Indiski ocean
8547,9053,Indiski ocean
8548,9054,Indian (z Indiskeje)
8548,9054,Indian (z Indiskeje)
8549,9055,indiwiduelny
8549,9055,indiwiduelny
8550,9056,indiwidualist
8550,9056,indiwidualist
8551,9057,indiwidualizm
8551,9057,indiwidualizm
8552,9058,Indiwidualnosć
8552,9058,Indiwidualnosć
8553,9059,indiwiduelny
8553,9059,indiwiduelny
8554,9060,Indoarijski
8554,9060,Indoarijski
8555,9061,Indoeuropski
8555,9061,Indoeuropski
8556,9062,Indo-iranšćina
8556,9062,Indo-iranšćina
8557,9063,Indoneziska
8557,9063,Indoneziska
8558,9064,Indonezijski
8558,9064,Indonezijski
8559,9065,Industrializěrowaś
8559,9065,Industrializěrowaś
8560,9066,industrielne
8560,9066,industrielne
8561,9067,Turkow
8561,9067,Turkow
8562,9068,inercija
8562,9068,inercija
8563,9069,Infekcija
8563,9069,Infekcija
8564,9070,infinitiw
8564,9070,infinitiw
8565,9071,Inflacija
8565,9071,Inflacija
8566,9072,Informacije
8566,9072,Informacije
8567,9073,informaciski
8567,9073,informaciski
8568,9074,Informator
8568,9074,Informator
8569,9075,Informatikar
8569,9075,Informatikar
8570,9076,"informatika, informatika, IKT"
8570,9076,"informatika, informatika, IKT"
8571,9077,Informatiwnje
8571,9077,Informatiwnje
8572,9078,Wědobnje
8572,9078,Wědobnje
8573,9079,"informěrowane, wědobne"
8573,9079,"informěrowane, wědobne"
8574,9080,"informěrowaś, informěrowaś"
8574,9080,"informěrowaś, informěrowaś"
8575,9081,Infracerwjene swětło
8575,9081,Infracerwjene swětło
8576,9082,Infracerwjeny
8576,9082,Infracerwjeny
8577,9083,Infrastruktura
8577,9083,Infrastruktura
8578,9084,pśicynk
8578,9084,pśicynk
8579,9085,Inguš
8579,9085,Inguš
8580,9086,Ingušetiska
8580,9086,Ingušetiska
8581,9087,Inguš
8581,9087,Inguš
8582,9088,Zadychanje
8582,9088,Zadychanje
8583,9089,"inicializacija, inicializacija"
8583,9089,"inicializacija, inicializacija"
8584,9090,"inicializěrowaś, inicializěrowaś"
8584,9090,"inicializěrowaś, inicializěrowaś"
8585,9091,Iniciatiwa
8585,9091,Iniciatiwa
8586,9092,Iniciatiwa
8586,9092,Iniciatiwa
8587,9093,Iniciator
8587,9093,Iniciator
8588,9094,mroz
8588,9094,mroz
8589,9095,Injekcija
8589,9095,Injekcija
8590,9096,Podkóžna glicka
8590,9096,Podkóžna glicka
8591,9097,Inkubator
8591,9097,Inkubator
8592,9098,Inkwizicija
8592,9098,Inkwizicija
8593,9099,Inkvizitor
8593,9099,Inkvizitor
8594,9100,"Někogo drugego, někogo drugego"
8594,9100,"Někogo drugego, někogo drugego"
8595,9101,Něco druge
8595,9101,Něco druge
8596,9102,K drugemu casoju
8596,9102,K drugemu casoju
8597,9103,Amble
8597,9103,Amble
8598,9104,"Něchten drugi, něchten drugi"
8598,9104,"Něchten drugi, něchten drugi"
8599,9105,drugeje wjelikosći
8599,9105,drugeje wjelikosći
8600,9106,Alien
8600,9106,Alien
8601,9107,alegorija
8601,9107,alegorija
8602,9108,Wukrajnik
8602,9108,Wukrajnik
8603,9109,Inowacija
8603,9109,Inowacija
8604,9110,Inowatiwny
8604,9110,Inowatiwny
8605,9111,K drugemu casoju
8605,9111,K drugemu casoju
8606,9112,K drugemu casoju
8606,9112,K drugemu casoju
8607,9113,Wukrajnik
8607,9113,Wukrajnik
8608,9114,cuze
8608,9114,cuze
8609,9115,"staging, mise-en-scène"
8609,9115,"staging, mise-en-scène"
8610,9116,insekt
8610,9116,insekt
8611,9117,Inspektor
8611,9117,Inspektor
8612,9118,Inspektor (f.)
8612,9118,Inspektor (f.)
8613,9119,Inspiracija
8613,9119,Inspiracija
8614,9120,Inspirěrowaś
8614,9120,Inspirěrowaś
8615,9121,Instalacija
8615,9121,Instalacija
8616,9122,Instalěrowaś
8616,9122,Instalěrowaś
8617,9123,instinkt
8617,9123,instinkt
8618,9124,Institucija
8618,9124,Institucija
8619,9125,Institut
8619,9125,Institut
8620,9126,Instrukcija
8620,9126,Instrukcija
8621,9127,Wukubłaŕ
8621,9127,Wukubłaŕ
8622,9128,Wukubłaŕ
8622,9128,Wukubłaŕ
8623,9129,"instrument, tool"
8623,9129,"instrument, tool"
8624,9130,Instrumentacija
8624,9130,Instrumentacija
8625,9131,instrumental
8625,9131,instrumental
8626,9132,instrumentalist
8626,9132,instrumentalist
8627,9133,instrumental
8627,9133,instrumental
8628,9134,Integracija
8628,9134,Integracija
8629,9135,"integracija, integratiwna"
8629,9135,"integracija, integratiwna"
8630,9136,integralny
8630,9136,integralny
8631,9137,Integrita
8631,9137,Integrita
8632,9138,Integrěrowaś
8632,9138,Integrěrowaś
8633,9139,intellect
8633,9139,intellect
8634,9140,Intelektualne
8634,9140,Intelektualne
8635,9141,Intelektualne
8635,9141,Intelektualne
8636,9142,inteligenca (intelekt)|inteligenca
8636,9142,inteligenca (intelekt)|inteligenca
8637,9143,Inteligentny
8637,9143,Inteligentny
8638,9144,Intensita
8638,9144,Intensita
8639,9145,"intensiwnje, intensiwnje"
8639,9145,"intensiwnje, intensiwnje"
8640,9146,"interakcija, gromaźe graśe"
8640,9146,"interakcija, gromaźe graśe"
8641,9147,Interaktiwne
8641,9147,Interaktiwne
8642,9148,Zajm
8642,9148,Zajm
8643,9149,Zajmne
8643,9149,Zajmne
8644,9150,zajmne
8644,9150,zajmne
8645,9151,"Zajmuj se, zajmuj se"
8645,9151,"Zajmuj se, zajmuj se"
8646,9152,Zajm
8646,9152,Zajm
8647,9153,Powjerch
8647,9153,Powjerch
8648,9154,nutśikowne (twarjenja)
8648,9154,nutśikowne (twarjenja)
8649,9155,Nutśikowne wugótowanje
8649,9155,Nutśikowne wugótowanje
8650,9156,Interlinguist
8650,9156,Interlinguist
8651,9157,Interlinguistiski
8651,9157,Interlinguistiski
8652,9158,Interlinguistika
8652,9158,Interlinguistika
8653,9159,intermezzo
8653,9159,intermezzo
8654,9160,Internacionalist
8654,9160,Internacionalist
8655,9161,Internacionalizm
8655,9161,Internacionalizm
8656,9162,Internacionalizěrowaś
8656,9162,Internacionalizěrowaś
8657,9163,internat
8657,9163,internat
8658,9164,internet
8658,9164,internet
8659,9165,Internet
8659,9165,Internet
8660,9166,Interpretacija
8660,9166,Interpretacija
8661,9167,interpret
8661,9167,interpret
8662,9168,Interpunkcija
8662,9168,Interpunkcija
8663,9169,interrogative pronoun
8663,9169,interrogative pronoun
8664,9170,interwal
8664,9170,interwal
8665,9171,Interwencija
8665,9171,Interwencija
8666,9172,Interview
8666,9172,Interview
8667,9173,"intimnosć, priwatnosć"
8667,9173,"intimnosć, priwatnosć"
8668,9174,Intimne
8668,9174,Intimne
8669,9175,intriga
8669,9175,intriga
8670,9176,intriga
8670,9176,intriga
8671,9177,Intrigantne
8671,9177,Intrigantne
8672,9178,introspekcija
8672,9178,introspekcija
8673,9179,intuicija
8673,9179,intuicija
8674,9180,intuitiwnje
8674,9180,intuitiwnje
8675,9181,Na druge městno
8675,9181,Na druge městno
8676,9182,Zbrašna wósoba
8676,9182,Zbrašna wósoba
8677,9183,wózyk za zbrašonych
8677,9183,wózyk za zbrašonych
8678,9184,Inwazija
8678,9184,Inwazija
8679,9185,"Inwentarizacija, inwentarizacija"
8679,9185,"Inwentarizacija, inwentarizacija"
8680,9186,Inwesticije
8680,9186,Inwesticije
8681,9187,Inwestor
8681,9187,Inwestor
8682,9188,Inwestěrowaś
8682,9188,Inwestěrowaś
8683,9189,"Druge, druge, hynakše"
8683,9189,"Druge, druge, hynakše"
8684,9190,Inženjer
8684,9190,Inženjer
8685,9191,Inženjerstwo
8685,9191,Inženjerstwo
8686,9192,ion
8686,9192,ion
8687,9193,Irakski
8687,9193,Irakski
8688,9194,Irak
8688,9194,Irak
8689,9195,Iran
8689,9195,Iran
8690,9196,Iranski
8690,9196,Iranski
8691,9197,Sněgowy leopard
8691,9197,Sněgowy leopard
8692,9198,Iridium
8692,9198,Iridium
8693,9199,Iris (kwětk)
8693,9199,Iris (kwětk)
8693,9200,Iris (wócko)
8693,9200,Iris (wócko)
8694,9201,Irska
8694,9201,Irska
8695,9202,irski
8695,9202,irski
8696,9203,ironiski
8696,9203,ironiski
8697,9204,ironija
8697,9204,ironija
8698,9205,"Ironizěrowaś, ironěrowaś"
8698,9205,"Ironizěrowaś, ironěrowaś"
8699,9206,Pytnica
8699,9206,Pytnica
8700,9207,Pytaś
8700,9207,Pytaś
8701,9208,Hledajucy
8701,9208,Hledajucy
8702,9209,"Pytaj, pytaj, pytaj"
8702,9209,"Pytaj, pytaj, pytaj"
8703,9210,Iskyr
8703,9210,Iskyr
8704,9211,"Škricka, błysk"
8704,9211,"Škricka, błysk"
8705,9212,Spšawnosć
8705,9212,Spšawnosć
8706,9213,"Spšawny, Frank"
8706,9213,"Spšawny, Frank"
8707,9214,Błyskota
8707,9214,Błyskota
8708,9215,Islam
8708,9215,Islam
8709,9216,Islamski
8709,9216,Islamski
8710,9217,Islandska
8710,9217,Islandska
8711,9218,islandšćina
8711,9218,islandšćina
8712,9219,wěrnosć
8712,9219,wěrnosć
8713,9220,Wěrnosćiwje
8713,9220,Wěrnosćiwje
8714,9221,Wěrnosćiwe
8714,9221,Wěrnosćiwe
8715,9222,Napšawdu
8715,9222,Napšawdu
8716,9223,"wopšawdnosć, wěrnosć"
8716,9223,"wopšawdnosć, wěrnosć"
8717,9224,"Wěrne, pšawe, napšawdne (realne)"
8717,9224,"Wěrne, pšawe, napšawdne (realne)"
8718,9225,Eksistěrujo
8718,9225,Eksistěrujo
8719,9226,Zawěsće
8719,9226,Zawěsće
8720,9227,"Zawěsće, se wě"
8720,9227,"Zawěsće, se wě"
8721,9228,Jezus Kristus
8721,9228,Jezus Kristus
8722,9229,Jezus
8722,9229,Jezus
8723,9230,Pótakem
8723,9230,Pótakem
8724,9231,Italska
8724,9231,Italska
8725,9232,italski
8725,9232,italski
8726,9233,italski
8726,9233,italski
8727,9234,iteracija
8727,9234,iteracija
8728,9235,Wjerba
8728,9235,Wjerba
8729,9236,Chip
8729,9236,Chip
8730,9237,Na drugem boce
8730,9237,Na drugem boce
8731,9238,Na jadnom boce
8731,9238,Na jadnom boce
8732,9239,"Z, wen z"
8732,9239,"Z, wen z"
8733,9240,Wen
8733,9240,Wen
8734,9241,komora
8734,9241,komora
8735,9242,"Wumóženje, wumóženje"
8735,9242,"Wumóženje, wumóženje"
8736,9243,"Wumóžaŕ, wumóžnik"
8736,9243,"Wumóžaŕ, wumóžnik"
8737,9244,"wótbyś, wótpóraś"
8737,9244,"wótbyś, wótpóraś"
8738,9245,"Wuchowanje, librowanje"
8738,9245,"Wuchowanje, librowanje"
8738,9246,"wótbyś, wólažcyś"
8738,9246,"wótbyś, wólažcyś"
8739,9247,"wótbyś, wótpóraś"
8739,9247,"wótbyś, wótpóraś"
8740,9248,"Wuchowanje, librowanje"
8740,9248,"Wuchowanje, librowanje"
8740,9249,"wótbyś, wólažcyś"
8740,9249,"wótbyś, wólažcyś"
8741,9250,"Wumóženje, wumóženje"
8741,9250,"Wumóženje, wumóženje"
8742,9251,"Wuběgni, wuběgni"
8742,9251,"Wuběgni, wuběgni"
8742,9252,Wobińśo
8742,9252,Wobińśo
8742,9253,Wuběgnjenje
8742,9253,Wuběgnjenje
8743,9254,Wobinuś
8743,9254,Wobinuś
8744,9255,Wobińśo
8744,9255,Wobińśo
8744,9256,"Wuběgni, wuběgni"
8744,9256,"Wuběgni, wuběgni"
8744,9257,Wuběgnjenje
8744,9257,Wuběgnjenje
8745,9258,Mała śpa
8745,9258,Mała śpa
8746,9259,"Wólbna zamóžnosć, wopšawnjenje"
8746,9259,"Wólbna zamóžnosć, wopšawnjenje"
8747,9260,"Wuzwólejobne, wopšawnjone"
8747,9260,"Wuzwólejobne, wopšawnjone"
8748,9261,Wólby
8748,9261,Wólby
8749,9262,kurwjerch
8749,9262,kurwjerch
8750,9263,Kurwjerchojstwo
8750,9263,Kurwjerchojstwo
8751,9264,"Wubjeŕ, wuzwól, wuzwól"
8751,9264,"Wubjeŕ, wuzwól, wuzwól"
8752,9265,"Strike out, knock out"
8752,9265,"Strike out, knock out"
8753,9266,"Strike out, knock out"
8753,9266,"Strike out, knock out"
8754,9267,vomit
8754,9267,vomit
8755,9268,Bomba
8755,9268,Bomba
8756,9269,Wólba luźi
8756,9269,Wólba luźi
8757,9270,"Wólba, wuzwólenje, wólba"
8757,9270,"Wólba, wuzwólenje, wólba"
8758,9271,Kolegium kurwjerchow
8758,9271,Kolegium kurwjerchow
8759,9272,Wólbny wuběrk
8759,9272,Wólbny wuběrk
8760,9273,Wólbna wobšuda
8760,9273,Wólbna wobšuda
8761,9274,Wólby
8761,9274,Wólby
8762,9275,Wuzwólone
8762,9275,Wuzwólone
8763,9276,"Wubjeŕ, wuzwól, wuzwól"
8763,9276,"Wubjeŕ, wuzwól, wuzwól"
8764,9277,Twari
8764,9277,Twari
8765,9278,"Eksplozija, wubuch"
8765,9278,"Eksplozija, wubuch"
8766,9279,eksploděrowaś
8766,9279,eksploděrowaś
8767,9280,"Eksploziwne, wopacne"
8767,9280,"Eksploziwne, wopacne"
8768,9281,eksploděrowaś
8768,9281,eksploděrowaś
8769,9282,"Zbytne, redundantne, nadbytkowe"
8769,9282,"Zbytne, redundantne, nadbytkowe"
8770,9283,"nadbytk, nadměr"
8770,9283,"nadbytk, nadměr"
8771,9284,se wustrowiś (wót chórosći)
8771,9284,se wustrowiś (wót chórosći)
8772,9285,"Gój, gój, gój"
8772,9285,"Gój, gój, gój"
8773,9286,se wustrowiś (wót chórosći)
8773,9286,se wustrowiś (wót chórosći)
8774,9287,"Gój, gój, gój"
8774,9287,"Gój, gój, gój"
8775,9288,"Źi pšec!, Bug off!, Skur off!, Bust off!, Bus It!"
8775,9288,"Źi pšec!, Bug off!, Skur off!, Bust off!, Bus It!"
8776,9289,"Zgubijo se, zgubijo se"
8776,9289,"Zgubijo se, zgubijo se"
8777,9290,Zgubjenje
8777,9290,Zgubjenje
8778,9291,"Zgubijo se, zgubijo se"
8778,9291,"Zgubijo se, zgubijo se"
8779,9292,"Calculate, Compute"
8779,9292,"Calculate, Compute"
8780,9293,"Calculate, Compute"
8780,9293,"Calculate, Compute"
8781,9294,"Licenje, konto"
8781,9294,"Licenje, konto"
8782,9295,Rěšyś
8782,9295,Rěšyś
8783,9296,Wulaś
8783,9296,Lašowanje
8784,9297,"Wótpóraś, wušmarnuś"
8784,9297,"Wótpóraś, wušmarnuś"
8785,9298,"Wótpóraś, wušmarnuś"
8785,9298,"Wótpóraś, wušmarnuś"
8786,9299,Wupuchy
8786,9299,Wupuchy
8787,9300,Wupuchy
8787,9300,Wupuchy
8788,9301,Pśeradnik
8788,9301,Pśeradnik
8789,9302,"Wótdaloka, wótdaloka"
8789,9302,"Wótdaloka, wótdaloka"
8790,9303,Edicija
8790,9303,Edicija
8791,9304,Wudawaŕ
8791,9304,Wudawaŕ
8792,9305,Nakładnistwo
8792,9305,Nakładnistwo
8793,9306,Wóženiś (z muskim)
8793,9306,Wóženiś (z muskim)
8794,9307,"Wudaś, wudaśe"
8794,9307,"Wudaś, wudaśe"
8794,9308,Wudaś
8794,9308,Wudaś
8795,9309,Zdaju se
8795,9309,Zdaju se
8796,9310,Wóženiś (z muskim)
8796,9310,Wóženiś (z muskim)
8797,9311,"Wudaś, wudaśe"
8797,9311,"Wudaś, wudaśe"
8797,9312,Wudaś
8797,9312,Wudaś
8798,9313,Zgótuj
8798,9313,Zgótuj
8799,9314,mloko
8799,9314,mloko
8800,9315,"Žrěbka, błośa, dołowić"
8800,9315,"Žrěbka, błośa, dołowić"
8801,9316,rezistentny
8801,9316,rezistentny
8802,9317,Pśemysluj
8802,9317,Pśemysluj
8803,9318,Wugnanje
8803,9318,Wugnanje
8804,9319,"wugnaś, wugnaś, wugnaś, wugnaś"
8804,9319,"wugnaś, wugnaś, wugnaś, wugnaś"
8805,9320,Wugładkowaś
8805,9320,Wugładkowaś
8806,9321,głos
8806,9321,głos
8807,9322,głos
8807,9322,głos
8808,9323,Naglěd
8808,9323,Naglěd
8809,9324,"Wuglědaj ako, wuglědaj"
8809,9324,"Wuglědaj ako, wuglědaj"
8809,9325,Glědaj wen
8809,9325,Glědaj wen
8810,9326,"Viewpoint, Vantage point"
8810,9326,"Viewpoint, Vantage point"
8811,9327,Glědaj wen
8811,9327,Glědaj wen
8812,9328,Wugnany
8812,9328,Wugnany
8813,9329,"wugnanje, wugnanje"
8813,9329,"wugnanje, wugnanje"
8814,9330,"wugnanje, wugnanje"
8814,9330,"wugnanje, wugnanje"
8815,9331,"wugnaś, wugnaś, wugnaś, wugnaś"
8815,9331,"wugnaś, wugnaś, wugnaś, wugnaś"
8816,9332,gnilizna
8816,9332,gnilizna
8817,9333,Lěpšyna
8817,9333,Lěpšyna
8818,9334,Pśigódne
8818,9334,Pśigódne
8819,9335,Gójś
8819,9335,Gójś
8820,9336,spaliś
8820,9336,spaliś
8821,9337,Wumów
8821,9337,Wumów
8822,9338,Wugronjenje
8822,9338,Wugronjenje
8823,9339,Wumów
8823,9339,Wumów
8824,9340,Pretexting
8824,9340,Pretexting
8825,9341,Tšuśe
8825,9341,Tšuśe
8826,9342,"Zabłuźiś se, zgubiś se, zgubiś"
8826,9342,"Zabłuźiś se, zgubiś se, zgubiś"
8827,9343,Wótewześe
8827,9343,Wótewześe
8828,9344,Zejgraj
8828,9344,Zejgraj
8828,9345,Znicyś
8828,9345,Znicyś
8829,9346,Zginuś
8829,9346,Zginuś
8830,9347,Schadanje mjaseca
8830,9347,Schadanje mjaseca
8831,9348,Wuchod
8831,9348,Wuchod
8831,9349,Wuslědk
8831,9349,Wuslědk
8832,9350,"Wujź, wustań"
8832,9350,"Wujź, wustań"
8833,9351,Source Code
8833,9351,Source Code
8834,9352,Dobyśe
8834,9352,Dobyśe
8835,9353,Dobyśaŕ
8835,9353,Dobyśaŕ
8836,9354,Dobydnjo
8836,9354,Dobydnjo
8837,9355,Dobydnjo
8837,9355,Dobydnjo
8838,9356,Wześ
8838,9356,Wześ
8839,9357,Zdobyś
8839,9357,Zdobyś
8840,9358,"dobyś, dobyś, dobyś"
8840,9358,"dobyś, dobyś, dobyś"
8841,9359,Zdobyś
8841,9359,Zdobyś
8842,9360,"dobyś, dobyś, dobyś"
8842,9360,"dobyś, dobyś, dobyś"
8843,9361,Wujasniś
8843,9361,Wujasniś
8844,9362,Wujasniś
8844,9362,Wujasniś
8845,9363,Precizěrowanje
8845,9363,Precizěrowanje
8846,9364,Wupóraś
8846,9364,Wupóraś
8847,9365,"reveal, discloal, detect"
8847,9365,"reveal, discloal, detect"
8848,9366,Zdaju se
8848,9366,Zdaju se
8849,9367,"reveal, discloal, detect"
8849,9367,"reveal, discloal, detect"
8850,9368,dopokaz
8850,9368,dopokaz
8851,9369,Pušćenje (z transportom)
8851,9369,Pušćenje (z transportom)
8852,9370,Wześ
8852,9370,Wześ
8853,9371,wótjězd
8853,9371,wótjězd
8854,9372,Pušćenje (z transportom)
8854,9372,Pušćenje (z transportom)
8855,9373,Woblič
8855,9373,Woblič
8856,9374,Pśeglěd
8856,9374,Pśeglěd
8857,9375,Wupołož
8857,9375,Wupołož
8858,9376,Wuzamknjone
8858,9376,Wuzamknjone
8859,9377,"wuzamknuś, mimo"
8859,9377,"wuzamknuś, mimo"
8859,9378,"Gasniś, gasnuś"
8859,9378,"Gasniś, gasnuś"
8860,9379,Wuzamknjenje
8860,9379,Wuzamknjenje
8860,9380,Wuwześe
8860,9380,Wuwześe
8861,9381,"Ekskluziwnje, wuwześnje"
8861,9381,"Ekskluziwnje, wuwześnje"
8862,9382,"Ekskluziwne, wuwześne"
8862,9382,"Ekskluziwne, wuwześne"
8863,9383,"wuzamknuś, mimo"
8863,9383,"wuzamknuś, mimo"
8863,9384,"Gasniś, gasnuś"
8863,9384,"Gasniś, gasnuś"
8864,9385,"Bźezwuwześnje, bźezwuwześnje"
8864,9385,"Bźezwuwześnje, bźezwuwześnje"
8865,9386,Cybaś
8865,9386,Cybaś
8866,9387,Eksekutiwny
8866,9387,Eksekutiwny
8867,9388,"Ryś, ryś, ryś"
8867,9388,"Ryś, ryś, ryś"
8868,9389,"Ryś, ryś, ryś"
8868,9389,"Ryś, ryś, ryś"
8869,9390,"uproot, extirpate"
8869,9390,"uproot, extirpate"
8870,9391,"uproot, extirpate"
8870,9391,"uproot, extirpate"
8871,9392,"Zwužytkowaś, znjewužywaś, wužywaś"
8871,9392,"Zwužytkowaś, znjewužywaś, wužywaś"
8872,9393,"Zwužytkowaś, znjewužywaś, wužywaś"
8872,9393,"Zwužytkowaś, znjewužywaś, wužywaś"
8873,9394,"Zwužytkowaś, znjewužywaś, wužywaś"
8873,9394,"Zwužytkowaś, znjewužywaś, wužywaś"
8874,9395,Pósec
8874,9395,Pósec
8875,9396,"klapaś, kowaś"
8875,9396,"klapaś, kowaś"
8876,9397,"klapaś, kowaś"
8876,9397,"klapaś, kowaś"
8877,9398,Wołanje
8877,9398,Wołanje
8878,9399,Wołanje
8878,9399,Wołanje
